,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse
2689,24000000.0,61666667.0,106.0,8.0,175.0,1.0,15416667.0
2690,13000000.0,54333333.0,53.0,4.0,313.0,1.0,13583333.0
2691,11500000.0,52333333.0,39.0,2.0,364.0,1.0,13083333.0
2692,14500000.0,55333333.0,66.0,3.0,203.0,2.0,27666667.0
2693,21000000.0,50833333.0,7.000000000000007,3.0,463.0,0.0,0.0
2694,21000000.0,61000000.0,30.0,1.0,528.0,1.0,15250000.0
2695,24500000.0,64666667.0,51.0,3.0,571.0,1.0,16166667.0
2696,26000000.0,142166667.0,86.0,5.0,646.0,2.0,71083333.0
2697,24000000.0,60166667.0,145.0,8.0,162.0,2.0,30083333.0
2698,17500000.0,71500000.0,112.0,6.0,154.0,2.0,35750000.0
2699,15500000.0,58666667.0,138.0,8.0,170.0,2.0,29333333.0
2700,10500000.0,57166667.0,22.0,1.0,389.0,1.0,14291667.0
2701,200000.0,16999999.999999993,84.0,8.0,21.0,1.0,4250000.0
2702,5700000.0,63333333.0,9.0,1.0,491.0,0.0,0.0
2703,17000000.0,57333333.0,148.0,8.0,215.0,5.0,71666667.0
2704,11700000.0,58500000.0,61.0,4.0,479.0,1.0,14625000.0
2705,18000000.0,58166667.0,142.0,8.0,281.0,2.0,29083333.0
2706,10500000.0,55666667.0,0.0,0.0,272.0,0.0,0.0
2707,15500000.0,58000000.0,158.0,8.0,145.0,2.0,29000000.0
2708,24000000.0,67500000.0,132.0,6.0,207.0,3.0,50625000.0
2709,10500000.0,64833333.0,79.0,3.0,477.0,1.0,16208333.0
2710,13700000.0,60500000.0,62.0,3.0,370.0,1.0,15125000.0
2711,28500000.0,140333333.0,0.0,0.0,680.0,0.0,0.0
2712,15500000.0,56666667.0,32.0,2.0,511.0,1.0,14166667.0
2713,10500000.0,56833333.0,42.0,2.0,230.0,2.0,28416667.0
2714,9700000.0,55166667.0,9.0,2.0,230.0,0.0,0.0
2715,27000000.0,132666667.0,160.0,9.0,424.0,4.0,132666667.0
2716,9700000.0,58166667.0,0.0,0.0,322.0,0.0,0.0
2717,200000.0,23333333.0,121.0,6.0,5.0,1.0,5833333.0
2718,20500000.0,62833333.0,14.0,2.0,511.0,0.0,0.0
2719,18000000.0,67500000.0,52.0,4.0,216.0,1.0,16875000.0
2720,25500000.0,142500000.0,0.0,0.0,454.0,0.0,0.0
2721,19000000.0,54166667.0,10.0,1.0,596.0,0.0,0.0
2722,18500000.0,60666667.0,157.0,10.0,107.0,2.0,30333333.0
2723,10500000.0,62166667.0,10.999999999999993,2.0,404.0,0.0,0.0
2724,9700000.0,55833333.0,28.0,1.0,396.0,1.0,13958333.0
2725,19500000.0,66000000.0,27.0,3.0,638.0,0.0,0.0
2726,17500000.0,61166667.0,140.0,9.0,292.0,1.0,15291667.0
2727,13000000.0,54833333.0,58.0,4.0,337.0,1.0,13708333.0
2728,17500000.0,50833333.0,0.0,0.0,574.0,0.0,0.0
2729,19000000.0,60666667.0,126.0,7.0,235.0,3.0,45500000.0
2730,10500000.0,54500000.0,29.0,2.0,269.0,1.0,13625000.0
2731,21000000.0,70166667.0,64.0,7.0,127.0,1.0,17541667.0
2732,18500000.0,58166667.0,19.0,1.0,502.0,1.0,14541667.0
2733,11700000.0,55000000.0,54.0,3.0,290.0,1.0,13750000.0
2734,13000000.0,59000000.0,71.0,3.0,400.0,2.0,29500000.0
2735,18500000.0,52500000.0,154.0,9.0,126.0,3.0,39375000.0
2736,17500000.0,57833333.0,167.0,8.0,262.0,2.0,28916667.0
2737,17500000.0,61333333.0,112.0,7.0,207.0,2.0,30666667.0
2738,13700000.0,59333333.0,120.0,7.0,318.0,2.0,29666667.0
2739,12700000.0,57833333.0,52.0,3.0,310.0,1.0,14458333.0
2740,18000000.0,57166667.0,119.0,7.0,100.99999999999991,2.0,28583333.0
2741,27000000.0,135333333.0,119.0,7.0,446.0,1.0,33833333.0
2742,10500000.0,53166667.0,21.0,3.0,458.0,0.0,0.0
2743,17500000.0,42833333.0,47.0,3.0,328.0,1.0,10708333.0
2744,13000000.0,59500000.0,42.0,5.0,468.0,1.0,14875000.0
2745,2600000.0,16000000.0,117.0,7.0,3.0,3.0,12000000.0
2746,27000000.0,138833333.0,42.0,2.0,401.0,1.0,34708333.0
2747,10500000.0,57000000.0,58.0,3.0,282.0,1.0,14250000.0
2748,15500000.0,51333333.0,190.0,10.0,286.0,2.0,25666667.0
2749,17500000.0,66333333.0,186.0,10.0,195.0,2.0,33166667.0
2750,17500000.0,51166667.0,60.0,4.0,442.0,1.0,12791667.0
2751,26500000.0,146666667.0,39.0,2.0,496.0,1.0,36666667.0
2752,15500000.0,47000000.0,94.0,7.0,196.0,2.0,23500000.0
2753,11500000.0,63666667.0,45.0,3.0,321.0,1.0,15916667.0
2754,11700000.0,62833333.0,28.0,2.0,373.0,1.0,15708333.0
2755,26000000.0,137000000.0,19.999999999999993,2.0,525.0,1.0,34250000.0
2756,15500000.0,77500000.0,88.0,7.0,294.0,2.0,38750000.0
2757,18000000.0,71500000.0,114.0,9.0,283.0,2.0,35750000.0
2758,10500000.0,55666667.0,66.0,5.0,378.0,1.0,13916667.0
2759,13000000.0,57000000.0,44.0,3.0,389.0,1.0,14250000.0
2760,13000000.0,54666667.0,24.0,2.0,334.0,1.0,13666667.0
2761,15500000.0,66000000.0,76.0,4.0,698.0,1.0,16500000.0
2762,19000000.0,61333333.0,113.0,7.0,123.0,2.0,30666667.0
2763,6700000.0,63333333.0,57.0,3.0,313.0,2.0,31666667.0
2764,18000000.0,56166667.0,45.0,4.0,228.0,1.0,14041667.0
2765,10700000.0,58833333.0,9.0,2.0,376.0,0.0,0.0
2766,15500000.0,72500000.0,90.0,5.0,682.0,3.0,54375000.0
2767,27000000.0,143833333.0,97.0,7.0,426.0,1.0,35958333.0
2768,26000000.0,142166667.0,91.0,5.0,457.0,2.0,71083333.0
2769,10500000.0,55333333.0,18.0,1.0,301.0,1.0,13833333.0
2770,24000000.0,55666667.0,112.0,7.0,162.0,2.0,27833333.0
2771,13000000.0,55166667.0,26.0,1.0,411.0,1.0,13791667.0
2772,23000000.0,49833333.0,15.0,2.0,563.0,0.0,0.0
2773,10500000.0,57333333.0,42.0,3.0,287.0,1.0,14333333.0
2774,8500000.0,61000000.0,21.0,2.0,395.0,1.0,15250000.0
2775,18000000.0,70166667.0,48.0,4.0,415.0,1.0,17541667.0
2776,21000000.0,56833333.0,13.0,1.0,687.0,0.0,0.0
2777,10500000.0,63500000.0,112.0,6.0,365.0,1.0,15875000.0
2778,17500000.0,81000000.0,179.0,11.0,158.0,2.0,40500000.0
2779,18000000.0,62333333.0,1.0,1.0,571.0,0.0,0.0
2780,15500000.0,77500000.0,151.0,8.0,290.0,3.0,58125000.0
2781,14000000.0,58166667.0,160.0,9.0,303.0,2.0,29083333.0
2782,29000000.0,138833333.0,126.0,10.0,458.0,2.0,69416667.0
2783,19000000.0,77666667.0,42.0,2.0,443.0,1.0,19416667.0
2784,13000000.0,58166667.0,30.0,1.0,351.0,1.0,14541667.0
2785,18000000.0,61166667.0,100.0,7.0,247.0,2.0,30583333.0
2786,21500000.0,53833333.0,40.0,3.0,558.0,1.0,13458333.0
2787,19000000.0,57333333.0,46.0,4.0,541.0,1.0,14333333.0
2788,26500000.0,137166667.0,114.0,7.0,363.0,2.0,68583333.0
2789,18000000.0,64833333.0,138.0,9.0,247.0,1.0,16208333.0
2790,25500000.0,143000000.0,0.0,0.0,513.0,0.0,0.0
2791,17500000.0,57166667.0,37.0,3.0,538.0,1.0,14291667.0
2792,10500000.0,63333333.0,52.0,2.0,259.0,1.0,15833333.0
2793,10500000.0,56333333.0,26.0,3.0,402.0,0.0,0.0
2794,15000000.0,74666667.0,107.0,7.0,195.0,1.0,18666667.0
2795,21000000.0,69666667.0,52.0,3.0,468.0,1.0,17416667.0
2796,7700000.0,56000000.0,3.0,2.0,342.0,0.0,0.0
2797,24000000.0,41666667.0,52.0,3.0,533.0,1.0,10416667.0
2798,13000000.0,59333333.0,33.0,3.0,410.0,1.0,14833333.0
2799,18500000.0,54833333.0,19.999999999999993,2.0,439.0,0.0,0.0
2800,13000000.0,59666667.0,68.0,3.0,436.0,1.0,14916667.0
2801,17500000.0,58000000.0,80.0,7.0,653.0,1.0,14500000.0
2802,10500000.0,57166667.0,25.0,1.0,239.0,1.0,14291667.0
2803,18500000.0,64000000.0,43.0,5.0,548.0,0.0,0.0
2804,24000000.0,76000000.0,29.0,1.0,547.0,1.0,19000000.0
2805,19000000.0,63000000.0,67.0,4.0,582.0,1.0,15750000.0
2806,10500000.0,61666667.0,13.0,2.0,208.0,0.0,0.0
2807,13000000.0,60166667.0,0.0,0.0,397.0,0.0,0.0
2808,15500000.0,79833333.0,140.0,9.0,119.0,3.0,59875000.0
2809,22000000.0,55833333.0,22.0,2.0,692.0,1.0,13958333.0
2810,13000000.0,60333333.0,63.0,7.0,351.0,1.0,15083333.0
2811,21000000.0,49166667.0,86.0,5.0,297.0,1.0,12291667.0
2812,13000000.0,61500000.0,28.0,2.0,394.0,1.0,15375000.0
2813,18000000.0,36500000.0,78.0,4.0,411.0,1.0,9125000.0
2814,22500000.0,79500000.0,89.0,5.0,580.0,1.0,19875000.0
2815,10500000.0,55833333.0,79.0,5.0,367.0,2.0,27916667.0
2816,17500000.0,52000000.0,0.0,0.0,323.0,0.0,0.0
2817,26000000.0,137666667.0,52.0,2.0,486.0,1.0,34416667.0
2818,18000000.0,71666667.0,97.0,7.0,180.0,2.0,35833333.0
2819,6700000.0,59833333.0,28.0,2.0,468.0,1.0,14958333.0
2820,10500000.0,57333333.0,47.0,3.0,475.0,1.0,14333333.0
2821,13000000.0,55500000.0,89.0,5.0,341.0,2.0,27750000.0
2822,15500000.0,44333333.0,113.0,8.0,132.0,1.0,11083333.0
2823,18000000.0,73166667.0,94.0,4.0,275.0,2.0,36583333.0
2824,13000000.0,61166667.0,40.0,3.0,452.0,1.0,15291667.0
2825,23000000.0,74000000.0,94.0,5.0,647.0,2.0,37000000.0
2826,4700000.0,22000000.0,84.0,6.0,22.0,1.0,5500000.0
2827,17500000.0,76833333.0,157.0,8.0,192.0,3.0,57625000.0
2828,17500000.0,64500000.0,31.0,2.0,584.0,1.0,16125000.0
2829,16000000.0,66500000.0,142.0,7.0,105.0,1.0,16625000.0
2830,13000000.0,57333333.0,42.0,2.0,382.0,1.0,14333333.0
2831,10500000.0,58666667.0,29.0,1.0,327.0,1.0,14666667.0
2832,20000000.0,48333333.0,22.0,2.0,615.0,0.0,0.0
2833,9700000.0,63166667.0,39.0,3.0,391.0,1.0,15791667.0
2834,10700000.0,55166667.0,65.0,3.0,362.0,1.0,13791667.0
2835,10500000.0,52833333.0,29.0,1.0,340.0,1.0,13208333.0
2836,25500000.0,143833333.0,36.0,2.0,572.0,1.0,35958333.0
2837,26000000.0,138166667.0,22.0,1.0,618.0,1.0,34541667.0
2838,10700000.0,57333333.0,34.0,3.0,294.0,1.0,14333333.0
2839,6700000.0,56833333.0,54.0,3.0,346.0,1.0,14208333.0
2840,22500000.0,88000000.0,40.0,2.0,529.0,1.0,22000000.0
2841,17500000.0,59000000.0,57.0,4.0,112.0,2.0,29500000.0
2842,6700000.0,61500000.0,131.0,9.0,300.0,3.0,46125000.0
2843,21000000.0,50333333.0,76.0,4.0,564.0,1.0,12583333.0
2844,18000000.0,63000000.0,91.0,7.0,226.0,1.0,15750000.0
2845,12500000.0,61500000.0,151.0,9.0,269.0,2.0,30750000.0
2846,17500000.0,63000000.0,68.0,4.0,191.0,2.0,31500000.0
2847,15500000.0,58166667.0,131.0,8.0,238.0,2.0,29083333.0
2848,10500000.0,61833333.0,49.0,3.0,214.0,1.0,15458333.0
2849,19000000.0,57666667.0,19.0,1.0,483.0,1.0,14416667.0
2850,30000000.0,139333333.0,0.0,0.0,439.0,0.0,0.0
2851,9700000.0,60333333.0,49.0,2.0,309.0,1.0,15083333.0
2852,21000000.0,62333333.0,106.0,6.0,246.0,2.0,31166667.0
2853,10500000.0,61333333.0,12.0,1.0,234.0,0.0,0.0
2854,17500000.0,65000000.0,89.0,6.0,295.0,1.0,16250000.0
2855,17500000.0,46833333.0,69.0,5.0,495.0,1.0,11708333.0
2856,10500000.0,54666667.0,55.0,2.0,329.0,2.0,27333333.0
2857,18000000.0,67666667.0,41.0,3.0,413.0,2.0,33833333.0
2858,10500000.0,63500000.0,24.0,2.0,249.0,0.0,0.0
2859,15500000.0,53833333.0,94.0,8.0,114.0,1.0,13458333.0
2860,10500000.0,56333333.0,38.0,3.0,330.0,1.0,14083333.0
2861,10500000.0,58833333.0,69.0,3.0,434.0,1.0,14708333.0
2862,13000000.0,58833333.0,68.0,5.0,452.0,1.0,14708333.0
2863,13000000.0,61166667.0,33.0,2.0,321.0,1.0,15291667.0
2864,5700000.0,60166667.0,28.0,1.0,215.0,1.0,15041667.0
2865,18000000.0,67500000.0,30.0,3.0,455.0,1.0,16875000.0
2866,13000000.0,58333333.0,53.0,3.0,463.0,1.0,14583333.0
2867,18000000.0,41500000.0,18.0,2.0,666.0,0.0,0.0
2868,20500000.0,76333333.0,160.0,9.0,208.0,3.0,57250000.0
2869,13000000.0,54500000.0,23.0,2.0,499.0,1.0,13625000.0
2870,18000000.0,65833333.0,160.0,10.0,274.0,2.0,32916667.0
2871,12500000.0,64666667.0,39.0,2.0,292.0,1.0,16166667.0
2872,13000000.0,61833333.0,35.0,2.0,359.0,1.0,15458333.0
2873,10500000.0,61833333.0,34.0,2.0,495.0,1.0,15458333.0
2874,8700000.0,54000000.0,67.0,4.0,355.0,1.0,13500000.0
2875,18000000.0,71000000.0,0.0,0.0,576.0,0.0,0.0
2876,15500000.0,56166667.0,130.0,8.0,127.0,3.0,42125000.0
2877,25500000.0,139666667.0,104.0,7.0,231.0,2.0,69833333.0
2878,13000000.0,61500000.0,0.0,0.0,411.0,0.0,0.0
2879,10500000.0,64500000.0,40.0,2.0,236.0,1.0,16125000.0
2880,22500000.0,70166667.0,168.0,11.0,137.0,2.0,35083333.0
2881,26000000.0,141000000.0,0.0,0.0,556.0,0.0,0.0
2882,13000000.0,57166667.0,30.0,2.0,331.0,1.0,14291667.0
2883,13000000.0,59666667.0,34.0,3.0,431.0,1.0,14916667.0
2884,4700000.0,22166667.0,163.0,9.0,75.0,1.0,5541667.0
2885,11700000.0,59333333.0,14.0,1.0,397.0,0.0,0.0
2886,17500000.0,73500000.0,142.0,10.0,214.0,2.0,36750000.0
2887,18500000.0,69833333.0,176.0,9.0,210.0,2.0,34916667.0
2888,13700000.0,56833333.0,0.0,0.0,448.0,0.0,0.0
2889,4700000.0,19500000.0,106.0,7.0,7.0,3.0,14625000.0
2890,10500000.0,60833333.0,33.0,3.0,348.0,1.0,15208333.0
2891,22500000.0,72000000.0,164.0,8.0,121.0,4.0,72000000.0
2892,10500000.0,62166667.0,10.999999999999993,1.0,419.0,0.0,0.0
2893,22000000.0,68666667.0,79.0,5.0,203.0,1.0,17166667.0
2894,13000000.0,56000000.0,49.0,3.0,344.0,1.0,14000000.0
2895,15500000.0,52666667.0,52.0,2.0,499.0,1.0,13166667.0
2896,19000000.0,66666667.0,139.0,8.0,164.0,2.0,33333333.0
2897,10500000.0,60333333.0,24.0,2.0,361.0,1.0,15083333.0
2898,10500000.0,60666667.0,0.0,0.0,308.0,0.0,0.0
2899,15500000.0,62833333.0,76.0,7.0,298.0,1.0,15708333.0
2900,13000000.0,55500000.0,23.0,2.0,445.0,1.0,13875000.0
2901,22500000.0,47166667.0,31.0,2.0,530.0,1.0,11791667.0
2902,18000000.0,76833333.0,119.0,6.0,145.0,4.0,76833333.0
2903,10500000.0,57166667.0,42.0,2.0,368.0,1.0,14291667.0
2904,13000000.0,57833333.0,62.0,4.0,428.0,1.0,14458333.0
2905,17500000.0,63000000.0,99.0,7.0,175.0,3.0,47250000.0
2906,21000000.0,60333333.0,74.0,4.0,561.0,2.0,30166667.0
2907,15000000.0,72833333.0,126.0,7.0,265.0,1.0,18208333.0
2908,19000000.0,66333333.0,118.0,7.0,283.0,2.0,33166667.0
2909,10500000.0,56500000.0,85.0,4.0,219.0,1.0,14125000.0
2910,18000000.0,62500000.0,81.0,6.0,193.0,1.0,15625000.0
2911,18500000.0,68333333.0,82.0,5.0,456.0,1.0,17083333.0
2912,21000000.0,57000000.0,0.0,0.0,584.0,0.0,0.0
2913,10500000.0,59166667.0,12.0,1.0,309.0,0.0,0.0
2914,2600000.0,23166667.0,178.0,8.0,84.0,2.0,11583333.0
2915,10500000.0,58166667.0,0.0,0.0,378.0,0.0,0.0
2916,18000000.0,66833333.0,114.0,7.0,100.99999999999991,2.0,33416667.0
2917,18500000.0,44500000.0,29.0,2.0,584.0,1.0,11125000.0
2918,15500000.0,65333333.0,93.0,8.0,201.0,1.0,16333333.0
2919,19000000.0,72500000.0,139.0,9.0,239.0,4.0,72500000.0
2920,17500000.0,80166667.0,111.0,9.0,287.0,1.0,20041667.0
2921,19000000.0,50000000.0,25.0,2.0,355.0,1.0,12500000.0
2922,13000000.0,64833333.0,16.0,1.0,362.0,1.0,16208333.0
2923,21500000.0,62833333.0,141.0,8.0,204.0,3.0,47125000.0
2924,18000000.0,67666667.0,97.0,6.0,241.0,2.0,33833333.0
2925,4700000.0,21500000.0,171.0,10.0,91.0,3.0,16125000.0
2926,13000000.0,61500000.0,85.0,4.0,378.0,2.0,30750000.0
2927,19000000.0,83166667.0,44.0,3.0,406.0,1.0,20791667.0
2928,27000000.0,136333333.0,148.0,8.0,322.0,3.0,102250000.0
2929,15500000.0,66500000.0,137.0,9.0,228.0,1.0,16625000.0
2930,18500000.0,69666667.0,103.0,10.0,179.0,1.0,17416667.0
2931,9700000.0,57833333.0,49.0,5.0,331.0,0.0,0.0
2932,15500000.0,66500000.0,119.0,9.0,271.0,3.0,49875000.0
2933,15500000.0,50833333.0,113.0,8.0,146.0,2.0,25416667.0
2934,21000000.0,71166667.0,67.0,5.0,264.0,1.0,17791667.0
2935,21000000.0,68833333.0,133.0,10.0,135.0,1.0,17208333.0
2936,10500000.0,55333333.0,40.0,3.0,217.0,1.0,13833333.0
2937,13000000.0,58500000.0,30.0,2.0,300.0,1.0,14625000.0
2938,13000000.0,66500000.0,0.0,0.0,497.0,0.0,0.0
2939,10500000.0,62166667.0,0.0,0.0,364.0,0.0,0.0
2940,17500000.0,70333333.0,62.0,6.0,124.0,1.0,17583333.0
2941,200000.0,21833333.0,64.0,6.0,15.0,1.0,5458333.0
2942,13000000.0,55833333.0,143.0,8.0,424.0,3.0,41875000.0
2943,9700000.0,58166667.0,30.0,4.0,345.0,0.0,0.0
2944,15500000.0,70666667.0,172.0,8.0,286.0,3.0,53000000.0
2945,18000000.0,62666667.0,88.0,8.0,221.0,2.0,31333333.0
2946,18000000.0,67666667.0,77.0,4.0,514.0,1.0,16916667.0
2947,10500000.0,56166667.0,70.0,5.0,386.0,1.0,14041667.0
2948,27500000.0,132333333.0,25.0,2.0,560.0,1.0,33083333.0
2949,18500000.0,82833333.0,125.0,7.0,206.0,2.0,41416667.0
2950,26500000.0,139500000.0,66.0,4.0,475.0,1.0,34875000.0
2951,15500000.0,83666667.0,60.0,7.0,219.0,2.0,41833333.0
2952,21000000.0,70333333.0,152.0,9.0,165.0,2.0,35166667.0
2953,5700000.0,60166667.0,44.0,2.0,257.0,1.0,15041667.0
2954,18000000.0,52666667.0,164.0,10.0,144.0,4.0,52666667.0
2955,17500000.0,63000000.0,139.0,8.0,221.0,2.0,31500000.0
2956,17500000.0,75333333.0,53.0,3.0,568.0,1.0,18833333.0
2957,18000000.0,51500000.0,114.0,8.0,171.0,2.0,25750000.0
2958,200000.0,23000000.0,123.0,9.0,79.0,2.0,11500000.0
2959,11700000.0,60833333.0,71.0,3.0,373.0,1.0,15208333.0
2960,13000000.0,59333333.0,32.0,2.0,438.0,1.0,14833333.0
2961,21000000.0,57000000.0,27.0,2.0,634.0,1.0,14250000.0
2962,10500000.0,57500000.0,74.0,4.0,310.0,1.0,14375000.0
2963,13000000.0,62000000.0,47.0,3.0,381.0,1.0,15500000.0
2964,10500000.0,54833333.0,23.0,1.0,244.0,1.0,13708333.0
2965,13000000.0,59666667.0,19.999999999999993,1.0,391.0,1.0,14916667.0
2966,19000000.0,66833333.0,107.0,7.0,100.99999999999991,1.0,16708333.0
2967,15500000.0,58333333.0,166.0,9.0,200.0,2.0,29166667.0
2968,10500000.0,63000000.0,143.0,8.0,279.0,3.0,47250000.0
2969,10500000.0,58666667.0,28.0,1.0,386.0,1.0,14666667.0
2970,15500000.0,40166667.0,26.0,2.0,429.0,1.0,10041667.0
2971,22500000.0,77833333.0,75.0,4.0,114.0,1.0,19458333.0
2972,9700000.0,62666667.0,74.0,4.0,339.0,2.0,31333333.0
2973,18500000.0,62166667.0,71.0,4.0,565.0,1.0,15541667.0
2974,22500000.0,67000000.0,126.0,7.0,136.0,2.0,33500000.0
2975,13000000.0,56333333.0,93.0,7.0,473.0,1.0,14083333.0
2976,10500000.0,54666667.0,115.0,7.0,318.0,2.0,27333333.0
2977,17500000.0,60500000.0,14.0,2.0,369.0,0.0,0.0
2978,18000000.0,72333333.0,86.0,8.0,126.0,1.0,18083333.0
2979,22500000.0,60333333.0,18.0,1.0,559.0,1.0,15083333.0
2980,21000000.0,59333333.0,55.0,4.0,583.0,1.0,14833333.0
2981,26000000.0,137333333.0,66.0,4.0,628.0,2.0,68666667.0
2982,24500000.0,68333333.0,70.0,5.0,405.0,1.0,17083333.0
2983,8500000.0,59833333.0,52.0,3.0,399.0,1.0,14958333.0
2984,10500000.0,61500000.0,13.0,1.0,313.0,0.0,0.0
2985,2600000.0,20666667.0,150.0,8.0,5.0,2.0,10333333.0
2986,15500000.0,64666667.0,57.0,6.0,156.0,1.0,16166667.0
2987,13000000.0,58666667.0,13.0,1.0,367.0,0.0,0.0
2988,18000000.0,58333333.0,23.0,2.0,623.0,1.0,14583333.0
2989,13000000.0,60833333.0,84.0,4.0,409.0,2.0,30416667.0
2990,10500000.0,57333333.0,18.0,2.0,399.0,1.0,14333333.0
2991,15500000.0,55333333.0,131.0,7.0,261.0,2.0,27666667.0
2992,19000000.0,78166667.0,96.0,6.0,679.0,2.0,39083333.0
2993,24000000.0,31666666.999999996,39.0,2.0,615.0,1.0,7916667.0
2994,10500000.0,60166667.0,79.0,4.0,257.0,2.0,30083333.0
2995,11700000.0,59000000.0,50.0,3.0,363.0,1.0,14750000.0
2996,24000000.0,75666667.0,119.0,7.0,187.0,2.0,37833333.0
2997,13700000.0,54166667.0,55.0,3.0,257.0,1.0,13541667.0
2998,15500000.0,71333333.0,141.0,10.0,138.0,2.0,35666667.0
2999,24000000.0,56166667.0,46.0,3.0,403.0,1.0,14041667.0
3000,24000000.0,72000000.0,19.0,1.0,513.0,1.0,18000000.0
3001,10500000.0,64666667.0,16.0,1.0,327.0,1.0,16166667.0
3002,15500000.0,69333333.0,27.0,1.0,478.0,1.0,17333333.0
3003,10500000.0,63833333.0,53.0,4.0,268.0,1.0,15958333.0
3004,17500000.0,60166667.0,146.0,7.0,118.0,2.0,30083333.0
3005,10500000.0,60000000.0,29.0,2.0,365.0,1.0,15000000.0
3006,13000000.0,58666667.0,6.0,1.0,341.0,0.0,0.0
3007,21000000.0,54333333.0,2.0,1.0,449.0,0.0,0.0
3008,19000000.0,61333333.0,0.0,0.0,409.0,0.0,0.0
3009,21500000.0,66000000.0,56.0,3.0,449.0,2.0,33000000.0
3010,22500000.0,61500000.0,134.0,8.0,113.0,2.0,30750000.0
3011,17500000.0,51666667.0,44.0,2.0,579.0,1.0,12916667.0
3012,10500000.0,61833333.0,33.0,2.0,347.0,1.0,15458333.0
3013,18000000.0,48666667.0,129.0,8.0,298.0,1.0,12166667.0
3014,11700000.0,54500000.0,74.0,5.0,390.0,1.0,13625000.0
3015,13000000.0,58666667.0,59.0,4.0,393.0,1.0,14666667.0
3016,15500000.0,67333333.0,88.0,7.0,125.0,1.0,16833333.0
3017,10700000.0,58500000.0,86.0,7.0,321.0,3.0,43875000.0
3018,13000000.0,58833333.0,28.0,1.0,436.0,1.0,14708333.0
3019,10500000.0,64000000.0,79.0,5.0,357.0,1.0,16000000.0
3020,27000000.0,141833333.0,42.0,4.0,387.0,1.0,35458333.0
3021,11500000.0,60833333.0,52.0,3.0,234.0,1.0,15208333.0
3022,26000000.0,138000000.0,17.0,1.0,656.0,1.0,34500000.0
3023,13000000.0,53333333.0,85.0,6.0,414.0,1.0,13333333.0
3024,20500000.0,62333333.0,31.0,2.0,409.0,1.0,15583333.0
3025,19000000.0,54166667.0,23.0,2.0,430.0,1.0,13541667.0
3026,10500000.0,54333333.0,40.0,2.0,369.0,1.0,13583333.0
3027,18000000.0,69333333.0,19.999999999999993,2.0,579.0,0.0,0.0
3028,17500000.0,84000000.0,47.0,3.0,283.0,1.0,21000000.0
3029,10500000.0,52500000.0,74.0,4.0,267.0,1.0,13125000.0
3030,19000000.0,61000000.0,185.0,9.0,217.0,3.0,45750000.0
3031,10700000.0,62333333.0,14.0,1.0,385.0,0.0,0.0
3032,10500000.0,59833333.0,43.0,3.0,244.0,1.0,14958333.0
3033,11700000.0,57666667.0,176.0,8.0,321.0,3.0,43250000.0
3034,2120000.0,20000000.0,106.0,8.0,47.0,1.0,5000000.0
3035,200000.0,18166667.0,132.0,7.0,9.0,3.0,13625000.0
3036,27000000.0,145833333.0,45.0,3.0,631.0,1.0,36458333.0
3037,10700000.0,58333333.0,29.0,2.0,409.0,1.0,14583333.0
3038,10500000.0,59833333.0,46.0,3.0,293.0,1.0,14958333.0
3039,17500000.0,50500000.0,46.0,3.0,366.0,1.0,12625000.0
3040,26500000.0,137666667.0,74.0,5.0,392.0,1.0,34416667.0
3041,15500000.0,47333333.0,137.0,10.0,130.0,1.0,11833333.0
3042,26500000.0,138166667.0,123.0,6.0,226.0,2.0,69083333.0
3043,13000000.0,61333333.0,22.0,3.0,308.0,1.0,15333333.0
3044,17500000.0,76500000.0,87.0,6.0,216.0,1.0,19125000.0
3045,17500000.0,58166667.0,55.0,5.0,189.0,0.0,0.0
3046,18000000.0,70000000.0,47.0,3.0,606.0,1.0,17500000.0
3047,10700000.0,65666667.0,61.0,3.0,308.0,2.0,32833333.0
3048,24000000.0,51333333.0,67.0,3.0,471.0,2.0,25666667.0
3049,10500000.0,57500000.0,55.0,4.0,353.0,2.0,28750000.0
3050,24000000.0,76333333.0,108.0,7.0,188.0,1.0,19083333.0
3051,17500000.0,60833333.0,95.0,7.0,110.0,1.0,15208333.0
3052,31000000.0,136833333.0,55.0,3.0,318.0,1.0,34208333.0
3053,17500000.0,47166667.0,23.0,3.0,546.0,0.0,0.0
3054,24500000.0,64333333.0,128.0,8.0,229.0,2.0,32166667.0
3055,10500000.0,55000000.0,49.0,5.0,255.0,1.0,13750000.0
3056,19000000.0,61666667.0,0.0,0.0,438.0,0.0,0.0
3057,14700000.0,55666667.0,26.0,1.0,300.0,1.0,13916667.0
3058,21000000.0,63500000.0,38.0,2.0,572.0,1.0,15875000.0
3059,23000000.0,70666667.0,111.0,6.0,215.0,2.0,35333333.0
3060,15500000.0,78000000.0,124.0,8.0,165.0,2.0,39000000.0
3061,15500000.0,47166667.0,106.0,8.0,296.0,2.0,23583333.0
3062,13000000.0,59000000.0,68.0,3.0,402.0,2.0,29500000.0
3063,19000000.0,52166667.0,74.0,7.0,210.0,2.0,26083333.0
3064,8700000.0,61500000.0,54.0,3.0,424.0,1.0,15375000.0
3065,15500000.0,49166667.0,127.0,8.0,132.0,1.0,12291667.0
3066,27000000.0,137333333.0,75.0,9.0,287.0,1.0,34333333.0
3067,17500000.0,54833333.0,26.0,3.0,522.0,1.0,13708333.0
