,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse,credit_risk
2957,18000000.0,51500000.0,114.0,8.0,171.0,2.0,25750000.0,Tertagih dengan resiko tinggi
2958,200000.0,23000000.0,123.0,9.0,79.0,2.0,11500000.0,Tertagih dengan resiko rendah
2959,11700000.0,60833333.333333336,71.0,3.0,373.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
2960,13000000.0,59333333.333333336,32.0,2.0,438.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
2961,21000000.0,57000000.0,27.0,2.0,634.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
2962,10500000.0,57500000.0,74.0,4.0,310.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
2963,13000000.0,62000000.0,47.0,3.0,381.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
2964,10500000.0,54833333.333333336,23.0,1.0,244.0,1.0,13708333.333333334,Tidak tertagih dengan resiko tinggi
2965,13000000.0,59666666.66666666,19.999999999999993,1.0,391.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
2966,19000000.0,66833333.333333336,107.0,7.0,100.99999999999991,1.0,16708333.333333334,Tidak tertagih dengan resiko tinggi
2967,15500000.0,58333333.333333336,166.0,9.0,200.0,2.0,29166666.666666668,Tertagih dengan resiko tinggi
2968,10500000.0,63000000.0,143.0,8.0,279.0,3.0,47250000.0,Tertagih dengan resiko tinggi
2969,10500000.0,58666666.66666666,28.0,1.0,386.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
2970,15500000.0,40166666.66666666,26.0,2.0,429.0,1.0,10041666.666666666,Tidak tertagih dengan resiko tinggi
2971,22500000.0,77833333.33333331,75.0,4.0,114.0,1.0,19458333.33333333,Tidak tertagih dengan resiko tinggi
2972,9700000.0,62666666.66666666,74.0,4.0,339.0,2.0,31333333.33333333,Tertagih dengan resiko tinggi
2973,18500000.0,62166666.66666666,71.0,4.0,565.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
2974,22500000.0,67000000.0,126.0,7.0,136.0,2.0,33500000.0,Tertagih dengan resiko tinggi
2975,13000000.0,56333333.333333336,93.0,7.0,473.0,1.0,14083333.333333334,Tidak tertagih dengan resiko tinggi
2976,10500000.0,54666666.66666666,115.0,7.0,318.0,2.0,27333333.33333333,Tertagih dengan resiko tinggi
2977,17500000.0,60500000.0,14.0,2.0,369.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
2978,18000000.0,72333333.33333331,86.0,8.0,126.0,1.0,18083333.33333333,Tidak tertagih dengan resiko tinggi
2979,22500000.0,60333333.333333336,18.0,1.0,559.0,1.0,15083333.333333334,Tidak tertagih dengan resiko tinggi
2980,21000000.0,59333333.333333336,55.0,4.0,583.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
2981,26000000.0,137333333.33333334,66.0,4.0,628.0,2.0,68666666.66666667,Tidak tertagih dengan resiko rendah
2982,24500000.0,68333333.33333333,70.0,5.0,405.0,1.0,17083333.333333332,Tidak tertagih dengan resiko tinggi
2983,8500000.0,59833333.333333336,52.0,3.0,399.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
2984,10500000.0,61500000.0,13.0,1.0,313.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
2985,2600000.0,20666666.66666667,150.0,8.0,5.0,2.0,10333333.333333334,Tertagih dengan resiko rendah
2986,15500000.0,64666666.66666666,57.0,6.0,156.0,1.0,16166666.666666666,Tidak tertagih dengan resiko tinggi
2987,13000000.0,58666666.66666666,13.0,1.0,367.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
2988,18000000.0,58333333.333333336,23.0,2.0,623.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
2989,13000000.0,60833333.333333336,84.0,4.0,409.0,2.0,30416666.666666668,Tertagih dengan resiko tinggi
2990,10500000.0,57333333.333333336,18.0,2.0,399.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
2991,15500000.0,55333333.333333336,131.0,7.0,261.0,2.0,27666666.666666668,Tertagih dengan resiko tinggi
2992,19000000.0,78166666.66666667,96.0,6.0,679.0,2.0,39083333.333333336,Tertagih dengan resiko tinggi
2993,24000000.0,31666666.666666668,39.0,2.0,615.0,1.0,7916666.666666667,Tidak tertagih dengan resiko tinggi
2994,10500000.0,60166666.66666666,79.0,4.0,257.0,2.0,30083333.33333333,Tertagih dengan resiko tinggi
2995,11700000.0,59000000.0,50.0,3.0,363.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
2996,24000000.0,75666666.66666667,119.0,7.0,187.0,2.0,37833333.333333336,Tertagih dengan resiko tinggi
2997,13700000.0,54166666.66666666,55.0,3.0,257.0,1.0,13541666.666666666,Tidak tertagih dengan resiko tinggi
2998,15500000.0,71333333.33333333,141.0,10.0,138.0,2.0,35666666.666666664,Tertagih dengan resiko tinggi
2999,24000000.0,56166666.66666666,46.0,3.0,403.0,1.0,14041666.666666666,Tidak tertagih dengan resiko tinggi
3000,24000000.0,72000000.0,19.0,1.0,513.0,1.0,18000000.0,Tidak tertagih dengan resiko tinggi
3001,10500000.0,64666666.66666666,16.0,1.0,327.0,1.0,16166666.666666666,Tidak tertagih dengan resiko tinggi
3002,15500000.0,69333333.33333333,27.0,1.0,478.0,1.0,17333333.333333332,Tidak tertagih dengan resiko tinggi
3003,10500000.0,63833333.333333336,53.0,4.0,268.0,1.0,15958333.333333334,Tidak tertagih dengan resiko tinggi
3004,17500000.0,60166666.66666666,146.0,7.0,118.0,2.0,30083333.33333333,Tertagih dengan resiko tinggi
3005,10500000.0,60000000.0,29.0,2.0,365.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
3006,13000000.0,58666666.66666666,6.0,1.0,341.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3007,21000000.0,54333333.333333336,2.0,1.0,449.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3008,19000000.0,61333333.333333336,0.0,0.0,409.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3009,21500000.0,66000000.0,56.0,3.0,449.0,2.0,33000000.0,Tertagih dengan resiko tinggi
3010,22500000.0,61500000.0,134.0,8.0,113.0,2.0,30750000.0,Tertagih dengan resiko tinggi
3011,17500000.0,51666666.66666666,44.0,2.0,579.0,1.0,12916666.666666666,Tidak tertagih dengan resiko tinggi
3012,10500000.0,61833333.333333336,33.0,2.0,347.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
3013,18000000.0,48666666.66666666,129.0,8.0,298.0,1.0,12166666.666666666,Tidak tertagih dengan resiko tinggi
3014,11700000.0,54500000.0,74.0,5.0,390.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
3015,13000000.0,58666666.66666666,59.0,4.0,393.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
3016,15500000.0,67333333.33333333,88.0,7.0,125.0,1.0,16833333.333333332,Tidak tertagih dengan resiko tinggi
3017,10700000.0,58500000.0,86.0,7.0,321.0,3.0,43875000.0,Tertagih dengan resiko tinggi
3018,13000000.0,58833333.333333336,28.0,1.0,436.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
3019,10500000.0,64000000.0,79.0,5.0,357.0,1.0,16000000.0,Tidak tertagih dengan resiko tinggi
3020,27000000.0,141833333.33333334,42.0,4.0,387.0,1.0,35458333.333333336,Tidak tertagih dengan resiko rendah
3021,11500000.0,60833333.333333336,52.0,3.0,234.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
3022,26000000.0,138000000.0,17.0,1.0,656.0,1.0,34500000.0,Tidak tertagih dengan resiko rendah
3023,13000000.0,53333333.333333336,85.0,6.0,414.0,1.0,13333333.333333334,Tidak tertagih dengan resiko tinggi
3024,20500000.0,62333333.333333336,31.0,2.0,409.0,1.0,15583333.333333334,Tidak tertagih dengan resiko tinggi
3025,19000000.0,54166666.66666666,23.0,2.0,430.0,1.0,13541666.666666666,Tidak tertagih dengan resiko tinggi
3026,10500000.0,54333333.333333336,40.0,2.0,369.0,1.0,13583333.333333334,Tidak tertagih dengan resiko tinggi
3027,18000000.0,69333333.33333333,19.999999999999993,2.0,579.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3028,17500000.0,84000000.0,47.0,3.0,283.0,1.0,21000000.0,Tidak tertagih dengan resiko tinggi
3029,10500000.0,52500000.0,74.0,4.0,267.0,1.0,13125000.0,Tidak tertagih dengan resiko tinggi
3030,19000000.0,61000000.0,185.0,9.0,217.0,3.0,45750000.0,Tertagih dengan resiko tinggi
3031,10700000.0,62333333.333333336,14.0,1.0,385.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3032,10500000.0,59833333.333333336,43.0,3.0,244.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3033,11700000.0,57666666.66666666,176.0,8.0,321.0,3.0,43250000.0,Tertagih dengan resiko tinggi
3034,2120000.0,20000000.0,106.0,8.0,47.0,1.0,5000000.0,Tertagih dengan resiko rendah
3035,200000.0,18166666.666666664,132.0,7.0,9.0,3.0,13625000.0,Tertagih dengan resiko rendah
3036,27000000.0,145833333.33333334,45.0,3.0,631.0,1.0,36458333.333333336,Tidak tertagih dengan resiko rendah
3037,10700000.0,58333333.333333336,29.0,2.0,409.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
3038,10500000.0,59833333.333333336,46.0,3.0,293.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3039,17500000.0,50500000.0,46.0,3.0,366.0,1.0,12625000.0,Tidak tertagih dengan resiko tinggi
3040,26500000.0,137666666.66666666,74.0,5.0,392.0,1.0,34416666.666666664,Tidak tertagih dengan resiko rendah
3041,15500000.0,47333333.333333336,137.0,10.0,130.0,1.0,11833333.333333334,Tidak tertagih dengan resiko tinggi
3042,26500000.0,138166666.66666666,123.0,6.0,226.0,2.0,69083333.33333333,Tidak tertagih dengan resiko rendah
3043,13000000.0,61333333.333333336,22.0,3.0,308.0,1.0,15333333.333333334,Tidak tertagih dengan resiko tinggi
3044,17500000.0,76500000.0,87.0,6.0,216.0,1.0,19125000.0,Tidak tertagih dengan resiko tinggi
3045,17500000.0,58166666.66666666,55.0,5.0,189.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3046,18000000.0,70000000.0,47.0,3.0,606.0,1.0,17500000.0,Tidak tertagih dengan resiko tinggi
3047,10700000.0,65666666.66666666,61.0,3.0,308.0,2.0,32833333.33333333,Tertagih dengan resiko tinggi
3048,24000000.0,51333333.333333336,67.0,3.0,471.0,2.0,25666666.666666668,Tidak tertagih dengan resiko tinggi
3049,10500000.0,57500000.0,55.0,4.0,353.0,2.0,28750000.0,Tertagih dengan resiko tinggi
3050,24000000.0,76333333.33333331,108.0,7.0,188.0,1.0,19083333.33333333,Tertagih dengan resiko tinggi
3051,17500000.0,60833333.333333336,95.0,7.0,110.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
3052,31000000.0,136833333.33333334,55.0,3.0,318.0,1.0,34208333.333333336,Tidak tertagih dengan resiko rendah
3053,17500000.0,47166666.66666666,23.0,3.0,546.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3054,24500000.0,64333333.333333336,128.0,8.0,229.0,2.0,32166666.666666668,Tertagih dengan resiko tinggi
3055,10500000.0,55000000.0,49.0,5.0,255.0,1.0,13750000.0,Tidak tertagih dengan resiko tinggi
3056,19000000.0,61666666.66666666,0.0,0.0,438.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3057,14700000.0,55666666.66666666,26.0,1.0,300.0,1.0,13916666.666666666,Tidak tertagih dengan resiko tinggi
3058,21000000.0,63500000.0,38.0,2.0,572.0,1.0,15875000.0,Tidak tertagih dengan resiko tinggi
3059,23000000.0,70666666.66666667,111.0,6.0,215.0,2.0,35333333.333333336,Tertagih dengan resiko tinggi
3060,15500000.0,78000000.0,124.0,8.0,165.0,2.0,39000000.0,Tertagih dengan resiko tinggi
3061,15500000.0,47166666.66666666,106.0,8.0,296.0,2.0,23583333.33333333,Tertagih dengan resiko tinggi
3062,13000000.0,59000000.0,68.0,3.0,402.0,2.0,29500000.0,Tertagih dengan resiko tinggi
3063,19000000.0,52166666.66666666,74.0,7.0,210.0,2.0,26083333.33333333,Tertagih dengan resiko tinggi
3064,8700000.0,61500000.0,54.0,3.0,424.0,1.0,15375000.0,Tidak tertagih dengan resiko tinggi
3065,15500000.0,49166666.66666666,127.0,8.0,132.0,1.0,12291666.666666666,Tidak tertagih dengan resiko tinggi
3066,27000000.0,137333333.33333334,75.0,9.0,287.0,1.0,34333333.333333336,Tidak tertagih dengan resiko rendah
3067,17500000.0,54833333.333333336,26.0,3.0,522.0,1.0,13708333.333333334,Tidak tertagih dengan resiko tinggi
3068,15500000.0,67000000.0,66.0,5.0,217.0,1.0,16750000.0,Tidak tertagih dengan resiko tinggi
3069,15500000.0,55500000.0,83.0,5.0,190.0,1.0,13875000.0,Tidak tertagih dengan resiko tinggi
3070,15500000.0,64833333.333333336,24.0,1.0,683.0,1.0,16208333.333333334,Tidak tertagih dengan resiko tinggi
3071,22500000.0,73500000.0,66.0,7.0,293.0,1.0,18375000.0,Tidak tertagih dengan resiko tinggi
3072,10500000.0,57500000.0,25.0,3.0,343.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3073,15500000.0,62833333.333333336,127.0,8.0,202.0,2.0,31416666.666666668,Tertagih dengan resiko tinggi
3074,22500000.0,50500000.0,19.999999999999993,1.0,474.0,1.0,12625000.0,Tidak tertagih dengan resiko tinggi
3075,10500000.0,58000000.0,77.0,5.0,414.0,2.0,29000000.0,Tertagih dengan resiko tinggi
3076,15500000.0,66333333.333333336,151.0,8.0,259.0,3.0,49750000.0,Tertagih dengan resiko tinggi
3077,17500000.0,65166666.66666666,0.0,0.0,681.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3078,17500000.0,75500000.0,96.0,7.0,133.0,2.0,37750000.0,Tertagih dengan resiko tinggi
3079,12700000.0,56166666.66666666,53.0,3.0,235.0,1.0,14041666.666666666,Tidak tertagih dengan resiko tinggi
3080,26500000.0,133500000.0,46.0,2.0,671.0,1.0,33375000.0,Tidak tertagih dengan resiko rendah
3081,15500000.0,43833333.333333336,68.0,5.0,145.0,1.0,10958333.333333334,Tidak tertagih dengan resiko tinggi
3082,23500000.0,65166666.66666666,117.0,9.0,129.0,1.0,16291666.666666666,Tertagih dengan resiko tinggi
3083,20500000.0,52166666.66666666,139.0,6.0,100.0,3.0,39125000.0,Tertagih dengan resiko tinggi
3084,15000000.0,55166666.66666666,169.0,10.0,190.0,6.0,82750000.0,Tertagih dengan resiko tinggi
3085,19000000.0,33333333.33333333,95.0,6.0,138.0,2.0,16666666.666666666,Tertagih dengan resiko rendah
3086,13000000.0,60666666.66666666,44.0,3.0,392.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
3087,10500000.0,56833333.333333336,41.0,4.0,476.0,2.0,28416666.666666668,Tidak tertagih dengan resiko tinggi
3088,10500000.0,64000000.0,127.0,8.0,224.0,2.0,32000000.0,Tertagih dengan resiko tinggi
3089,13000000.0,52666666.66666666,0.0,0.0,476.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3090,19000000.0,62833333.333333336,83.0,7.0,166.0,2.0,31416666.666666668,Tertagih dengan resiko tinggi
3091,25500000.0,134666666.66666666,105.0,7.0,263.0,1.0,33666666.666666664,Tidak tertagih dengan resiko rendah
3092,10500000.0,57500000.0,17.0,1.0,362.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
3093,18000000.0,68833333.33333333,19.999999999999993,1.0,442.0,1.0,17208333.333333332,Tidak tertagih dengan resiko tinggi
3094,2600000.0,19666666.66666667,95.0,7.0,39.0,2.0,9833333.333333334,Tertagih dengan resiko rendah
3095,6700000.0,56666666.66666666,72.0,4.0,443.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
3096,10500000.0,61333333.333333336,40.0,3.0,201.0,1.0,15333333.333333334,Tidak tertagih dengan resiko tinggi
3097,21500000.0,68000000.0,155.0,9.0,204.0,4.0,68000000.0,Tertagih dengan resiko tinggi
3098,24000000.0,57833333.333333336,9.0,2.0,490.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3099,21000000.0,60000000.0,72.0,4.0,274.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
3100,10500000.0,65500000.0,0.0,0.0,305.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3101,21000000.0,54166666.66666666,21.0,1.0,592.0,1.0,13541666.666666666,Tidak tertagih dengan resiko tinggi
3102,15500000.0,75500000.0,81.0,7.0,262.0,3.0,56625000.0,Tertagih dengan resiko tinggi
3103,10500000.0,65000000.0,19.999999999999993,1.0,357.0,1.0,16250000.0,Tidak tertagih dengan resiko tinggi
3104,17500000.0,54333333.333333336,44.0,4.0,387.0,1.0,13583333.333333334,Tidak tertagih dengan resiko tinggi
3105,10500000.0,60666666.66666666,75.0,7.0,368.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
3106,18000000.0,44500000.0,165.0,8.0,242.0,3.0,33375000.0,Tertagih dengan resiko tinggi
3107,27000000.0,138666666.66666666,12.0,2.0,396.0,0.0,0.0,Tidak tertagih dengan resiko rendah
3108,23000000.0,70833333.33333333,87.0,7.0,151.0,1.0,17708333.333333332,Tidak tertagih dengan resiko tinggi
3109,15500000.0,50833333.333333336,150.0,7.0,218.0,3.0,38125000.0,Tertagih dengan resiko tinggi
3110,17500000.0,64833333.333333336,143.0,7.0,138.0,2.0,32416666.666666668,Tertagih dengan resiko tinggi
3111,14700000.0,59166666.66666666,136.0,8.0,425.0,4.0,59166666.66666666,Tertagih dengan resiko tinggi
3112,21500000.0,60666666.66666666,101.0,7.0,111.0,2.0,30333333.33333333,Tertagih dengan resiko tinggi
3113,17500000.0,51666666.66666666,0.0,0.0,494.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3114,10500000.0,59000000.0,24.0,2.0,224.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
3115,8700000.0,60333333.333333336,22.0,1.0,372.0,1.0,15083333.333333334,Tidak tertagih dengan resiko tinggi
3116,17500000.0,61833333.333333336,140.0,9.0,138.0,2.0,30916666.666666668,Tertagih dengan resiko tinggi
3117,17500000.0,53833333.333333336,85.0,6.0,186.0,1.0,13458333.333333334,Tidak tertagih dengan resiko tinggi
3118,21000000.0,78500000.0,167.0,10.0,144.0,4.0,78500000.0,Tertagih dengan resiko tinggi
3119,17500000.0,59166666.66666666,22.0,1.0,645.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
3120,15500000.0,61666666.66666666,106.0,5.0,197.0,1.0,15416666.666666666,Tidak tertagih dengan resiko tinggi
3121,13000000.0,58333333.333333336,46.0,3.0,375.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
3122,24000000.0,66000000.0,28.0,3.0,573.0,1.0,16500000.0,Tidak tertagih dengan resiko tinggi
3123,18500000.0,74500000.0,123.0,6.0,184.0,3.0,55875000.0,Tertagih dengan resiko tinggi
3124,14000000.0,59666666.66666666,44.0,2.0,437.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
3125,11500000.0,58000000.0,0.0,0.0,284.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3126,19000000.0,76500000.0,49.0,5.0,275.0,1.0,19125000.0,Tidak tertagih dengan resiko tinggi
3127,15500000.0,73333333.33333331,77.0,4.0,243.0,1.0,18333333.33333333,Tidak tertagih dengan resiko tinggi
3128,10500000.0,60833333.333333336,18.0,2.0,215.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3129,13700000.0,59000000.0,48.0,2.0,283.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
3130,27500000.0,138333333.33333334,121.0,7.0,267.0,1.0,34583333.333333336,Tidak tertagih dengan resiko rendah
3131,5700000.0,58166666.66666666,66.0,3.0,326.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
3132,22500000.0,53833333.333333336,43.0,3.0,344.0,1.0,13458333.333333334,Tidak tertagih dengan resiko tinggi
3133,21000000.0,59166666.66666666,111.0,7.0,115.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
3134,18500000.0,54333333.333333336,59.0,4.0,406.0,1.0,13583333.333333334,Tidak tertagih dengan resiko tinggi
3135,13000000.0,58833333.333333336,107.0,8.0,437.0,2.0,29416666.666666668,Tertagih dengan resiko tinggi
3136,15500000.0,69500000.0,103.0,8.0,119.0,2.0,34750000.0,Tertagih dengan resiko tinggi
3137,15500000.0,65000000.0,69.0,3.0,550.0,1.0,16250000.0,Tidak tertagih dengan resiko tinggi
3138,13000000.0,57500000.0,97.0,8.0,489.0,2.0,28750000.0,Tertagih dengan resiko tinggi
3139,29000000.0,146500000.0,0.0,0.0,408.0,0.0,0.0,Tidak tertagih dengan resiko rendah
3140,18500000.0,58666666.66666666,23.0,2.0,617.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
3141,18500000.0,60000000.0,0.0,0.0,403.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3142,19500000.0,65000000.0,21.0,2.0,458.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3143,12700000.0,56333333.333333336,7.000000000000007,1.0,261.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3144,10500000.0,54833333.333333336,48.0,5.0,250.0,1.0,13708333.333333334,Tidak tertagih dengan resiko tinggi
3145,18500000.0,69500000.0,30.0,1.0,508.0,1.0,17375000.0,Tidak tertagih dengan resiko tinggi
3146,13000000.0,56833333.333333336,69.0,3.0,388.0,2.0,28416666.666666668,Tertagih dengan resiko tinggi
3147,24000000.0,59500000.0,0.0,0.0,344.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3148,18500000.0,62833333.333333336,157.0,8.0,198.0,2.0,31416666.666666668,Tertagih dengan resiko tinggi
3149,13000000.0,59166666.66666666,22.0,2.0,324.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
3150,20500000.0,67833333.33333333,162.0,9.0,261.0,3.0,50875000.0,Tertagih dengan resiko tinggi
3151,22500000.0,74166666.66666667,174.0,11.0,297.0,2.0,37083333.333333336,Tertagih dengan resiko tinggi
3152,10500000.0,57833333.333333336,19.999999999999993,2.0,481.0,1.0,14458333.333333334,Tidak tertagih dengan resiko tinggi
3153,18000000.0,74333333.33333331,22.0,1.0,604.0,1.0,18583333.33333333,Tidak tertagih dengan resiko tinggi
3154,15500000.0,59833333.333333336,42.0,2.0,670.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3155,12700000.0,54833333.333333336,19.0,1.0,348.0,1.0,13708333.333333334,Tidak tertagih dengan resiko tinggi
3156,27000000.0,139333333.33333334,89.0,4.0,538.0,2.0,69666666.66666667,Tidak tertagih dengan resiko rendah
3157,13000000.0,62000000.0,19.999999999999993,1.0,335.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
3158,15500000.0,60666666.66666666,191.0,10.0,225.0,3.0,45500000.0,Tertagih dengan resiko tinggi
3159,15500000.0,52666666.66666666,100.0,6.0,182.0,3.0,39500000.0,Tertagih dengan resiko tinggi
3160,6700000.0,63166666.66666666,113.0,9.0,243.0,1.0,15791666.666666666,Tidak tertagih dengan resiko tinggi
3161,13000000.0,61166666.66666666,49.0,3.0,305.0,1.0,15291666.666666666,Tidak tertagih dengan resiko tinggi
3162,10500000.0,60833333.333333336,16.0,1.0,254.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
